Hello,0.0,0.0,0.0,-0.15083425681466997,0.04038003771922005,-0.2616040237128682,-0.24621262041359313,-0.08275181720030593,-0.4113205128878691,-0.12680246232676157,-0.2486291129462444,-0.5252317520297404,0.014637306851712254,-0.35711769436582935,-0.6307456330062091,-0.38754946491012066,-0.8019652551323292,-0.270357469579986,-0.5117351790730529,-1.1775266050043107,-0.3881119527049932,-0.533657017581063,-1.4213365307592818,-0.48615659230948843,-0.5261748407021872,-1.623171832055894,-0.5533071626680609,-0.2847045868839222,-0.936195448672879,-0.20611011642188262,-0.40924792702506624,-1.3674291692166576,-0.29280950072044937,-0.4470339644268292,-1.6622796684980865,-0.3612182181026045,-0.4587752093945029,-1.9018169147479875,-0.41057244436618723,-0.1620731845845842,-0.9798347679870639,-0.1651687243175458,-0.2783639043943127,-1.3692730499771042,-0.22557535067223478,-0.3292377846858795,-1.6342724081700037,-0.27110957025066623,-0.35721987321674703,-1.8764553035360922,-0.30704939617001814,-0.02465232590370034,-0.9483644277354526,-0.15195908955149412,-0.09505206252391238,-1.2308154861664717,-0.18666489141959453,-0.13762111431206192,-1.4070313051730519,-0.20216998432668815,-0.16352046969557488,-1.5770744401292136,-0.21673301106939616
Hello,0.0,0.0,0.0,-0.182710840016764,0.014625799317639982,-0.1696732452114417,-0.32928881651937913,-0.09151956027154769,-0.2669540498065167,-0.3540068971608061,-0.2531897830374582,-0.3469149564609386,-0.3605061300865048,-0.39656540104310245,-0.41818051012741914,-0.40621179804760865,-0.8346647821280826,-0.1392928891592849,-0.5143015884466051,-1.1789224691525095,-0.2389268744035823,-0.5483875687669033,-1.409109888233411,-0.32820594262965785,-0.5593921813556266,-1.6151750017160023,-0.3903745633319272,-0.2879460328280022,-0.9495301382914259,-0.12441703522782087,-0.3911805181677747,-1.367548671730283,-0.19665615710357254,-0.42408360634978665,-1.6347477360419742,-0.2568249045637358,-0.4338569865908517,-1.8703214809895279,-0.300283632111886,-0.1566496952000275,-0.9698268935144824,-0.1320440786073397,-0.2510065371634391,-1.3420865486871434,-0.19071581275525723,-0.29698817721535997,-1.5890739942639256,-0.22518603460919132,-0.3244616497909836,-1.811995952025801,-0.25191160929065715,-0.007507162365885308,-0.9111534232676275,-0.16083907194873232,-0.06086898154713253,-1.1857308629694894,-0.19762176631381934,-0.09031249802857545,-1.3546169442276452,-0.2040635726941495,-0.11282171969997283,-1.5132278450116292,-0.20967191630412488
Hello,0.0,0.0,0.0,-0.22267001039783002,-0.04350567063798913,-0.11269650192075771,-0.4373056454975017,-0.2196294666617287,-0.162969783252131,-0.5616126083549715,-0.38487384392527263,-0.20215637694722033,-0.6834919379846777,-0.5045121230449183,-0.23514469018783637,-0.4321646742554912,-0.8442020808216836,-0.07235847699255349,-0.5743177252885758,-1.174166414438168,-0.13447322814495452,-0.6541408301718624,-1.3805840068769424,-0.19544240021060244,-0.712164968531134,-1.5632337392421145,-0.23953379995917556,-0.30814513109918923,-0.9490221251331485,-0.06635950713820947,-0.39979977537565703,-1.3505632248797235,-0.09521305389167165,-0.4300525853297256,-1.5959952978885366,-0.1273287327949413,-0.43717977075963943,-1.79792513008873,-0.15400305171272904,-0.16427613643252148,-0.9592327271662829,-0.0789259089102492,-0.24998345658219887,-1.3169004785664535,-0.10257992008521592,-0.2936952599652976,-1.5404874538462312,-0.12555708658875336,-0.3220620067490536,-1.732966219727176,-0.14978972069657903,-0.0038606159383594595,-0.8975012862414705,-0.10723826074384757,-0.02167514968377438,-1.1592041267964666,-0.12102026907197139,-0.03136030185749456,-1.3240892294335507,-0.12177141242211845,-0.034780870687741446,-1.478254057393186,-0.12646752407668221
Hello,0.0,0.0,0.0,-0.2365752123996748,-0.12271679090902445,-0.09445058638019013,-0.4521007244689381,-0.3329542716715849,-0.1470351410708002,-0.5875894847229699,-0.49670123037023006,-0.1933832285131594,-0.7063805646534219,-0.6372281882309622,-0.23815839308491712,-0.2882025506360809,-0.9312565008798456,-0.0779067218229576,-0.3965016532565907,-1.2869999659703641,-0.14611404150362917,-0.45301147557476473,-1.5105412642730898,-0.20736429175238802,-0.4898280353797158,-1.7030966092044426,-0.25350707523749955,-0.12148007949100612,-0.988378796396087,-0.09137803413009778,-0.13446174304958902,-1.41297982030186,-0.13422494621810982,-0.12241470667065567,-1.6721127320134022,-0.17696452410831087,-0.10565474093710296,-1.8799072405848016,-0.21196024132140193,0.03900485387533384,-0.9530435912583256,-0.12146927272602423,0.028204909816080957,-1.326660546800691,-0.17072613206787676,0.022713412836799826,-1.558458468255441,-0.20827530238075614,0.01395331595416082,-1.7597687196186018,-0.23961347109477463,0.19559314278775541,-0.8477438771580684,-0.16259420949706904,0.24219577858962207,-1.112466558384627,-0.2048493236828243,0.2645652375513491,-1.2804020378889247,-0.21748640618685897,0.27757562160453064,-1.4382830950883403,-0.22850277041888936
Hello,0.0,0.0,0.0,-0.2594911616446767,-0.14808978058950437,-0.08651177477706723,-0.48483726847395586,-0.3700741566833004,-0.13974409105001012,-0.6482221175337494,-0.5218104732048227,-0.19093803958887598,-0.7813033505434543,-0.6579024059668118,-0.24381649934513783,-0.2609838153855516,-0.949554593937291,-0.06864062936410788,-0.3657094312617076,-1.285065409618958,-0.1399366991426365,-0.4225953231734276,-1.4988185723941085,-0.20735886064775716,-0.46457011892199374,-1.6901374925827006,-0.2599170217887896,-0.09325414295404362,-0.9912926239200633,-0.09296557741219537,-0.08207708311461417,-1.4024984843424289,-0.1457503388323382,-0.06726343836810605,-1.658232276225593,-0.2009990834029082,-0.05604691756771095,-1.872096787538425,-0.24443942492785986,0.06386293294923934,-0.9386218489170577,-0.1336237496196726,0.08620435649283102,-1.3118446471466265,-0.1990951563748385,0.08614396406561402,-1.538338210093029,-0.24864489105807713,0.07438391142026583,-1.743191038907073,-0.2847798291686914,0.21015603882903772,-0.8144694303881126,-0.18344204402230932,0.29272930063544617,-1.0849571608681499,-0.24236392850428728,0.33220330087516264,-1.2620298163011616,-0.264031684816437,0.354643205251773,-1.4299291708648219,-0.27918913318535843
Hello,0.0,0.0,0.0,-0.25534141440456176,-0.16354255313431734,-0.07992539775965729,-0.4732945895499385,-0.4013353188809937,-0.13304901785133552,-0.6365821857075963,-0.5543779161074325,-0.1859369372677858,-0.7762145131603857,-0.6790475394208387,-0.24080704080664403,-0.20635229899404245,-0.9701753691474567,-0.06041286185500001,-0.3002622307280944,-1.3037874073899105,-0.12856938581153526,-0.35280505928579775,-1.5113052001548741,-0.1946112518860705,-0.3965548755686253,-1.694876058773084,-0.2471525787338328,-0.03748201270217103,-0.995435798922656,-0.08776485029331434,-6.674266404702903e-05,-1.3885227256673978,-0.13907986411754256,0.018769705696625737,-1.6265457536050363,-0.1944682140141847,0.024528596463923635,-1.8250803175025903,-0.2388090783013137,0.1132759831339379,-0.9285422964548807,-0.13114624707060227,0.16611615025997076,-1.2819904213087716,-0.19628540818536017,0.17310410718569472,-1.4970746630400869,-0.2467215879807491,0.1603802857117691,-1.6942752079400007,-0.283600893569493,0.24675563810155193,-0.7887848265070031,-0.18315639616942153,0.3548183517467764,-1.0429632499905455,-0.2421895733782132,0.39769650883714974,-1.2172371892203244,-0.2669832425038161,0.4143518069367656,-1.387407789464492,-0.28481477577184827
Hello,0.0,0.0,0.0,-0.2539249054155865,-0.20533845947562876,-0.08382069898259208,-0.47075563012826,-0.4779174370151519,-0.1380526035555161,-0.6352041887883871,-0.6630921358135677,-0.19190372148162646,-0.770160244460968,-0.8122667003606537,-0.2482927132257106,-0.16875171703644132,-0.9930768158416183,-0.07312213249667027,-0.23719206895054354,-1.3492363695364755,-0.14876766199829003,-0.27940089975212407,-1.5749052901545695,-0.21557657387422702,-0.31345522836810547,-1.7728910135512723,-0.26748979889178126,-0.0001242148809657715,-0.9949451578011997,-0.1004197069235382,0.07275886652570067,-1.3951266018101955,-0.16257886805998542,0.10765710558296877,-1.6494398493536364,-0.22067932289054928,0.1269216733718718,-1.8567695006711205,-0.26536451725654836,0.14322453524895631,-0.9093689535582618,-0.1442158285868418,0.23304247292707161,-1.2612250076271316,-0.22233717778621384,0.25233707068719713,-1.4879437828641573,-0.2790150800346871,0.2506304810726097,-1.6901558834607533,-0.31743305353151896,0.26357442241852364,-0.7575203565736818,-0.1958698958058701,0.4065013879526389,-1.0051809417423214,-0.2676671847374187,0.4681965988305613,-1.1824751618425433,-0.2989624457630197,0.5022232862230311,-1.352407773372342,-0.3195164894256023
Hello,0.0,0.0,0.0,-0.25046044976724074,-0.21062195550577414,-0.08704808726842535,-0.4608947193650174,-0.4885840939575995,-0.14581036749113577,-0.6253359177624627,-0.6752081767076485,-0.20308718979421858,-0.7618575411718813,-0.8166137814798752,-0.2636579127443916,-0.14984905110843855,-0.9912836890400648,-0.08524254472894027,-0.22329369228864065,-1.3528448638933643,-0.16562997129191528,-0.270808643881077,-1.5829265298545814,-0.23704725685921593,-0.31382224449772794,-1.7799039272366806,-0.291278460529552,0.019705983401019755,-0.9935632259889479,-0.11155173768540641,0.10286051873861762,-1.388843401258149,-0.17674475539082207,0.12213098787798572,-1.645551752448894,-0.2362942017179999,0.11997035323545828,-1.849832654869644,-0.281499415521385,0.1589737661825198,-0.9068913945191537,-0.1538020865967788,0.25373199142321934,-1.2576125848353192,-0.22936732146296215,0.2568483379177046,-1.4934058820796021,-0.2856251354464959,0.2385584671595316,-1.6998806011818623,-0.32541428870728734,0.2686652915505199,-0.7493907726089827,-0.2044267850008168,0.4118063860908045,-0.9851889089006173,-0.2732136702819022,0.46618552635160637,-1.1626844744679516,-0.30330293152335064,0.4924162738138948,-1.334634837416494,-0.3237237113474622
Hello,0.0,0.0,0.0,-0.2516419804554542,-0.22194389958572994,-0.0702631666529574,-0.4589607015678757,-0.5055525227242931,-0.12459705494232316,-0.618984488266191,-0.6869888557562114,-0.18193089276422242,-0.757285034295592,-0.8270792406945887,-0.24488306477553104,-0.1534671498920219,-1.0042063630645295,-0.07697501852897481,-0.22413778203507154,-1.3629008596146148,-0.1658984970410488,-0.2732098739567128,-1.5925249329482205,-0.2429957155766529,-0.3254674634681736,-1.7931425901823785,-0.2997245118469748,0.005032755066432809,-0.9932256784609846,-0.1160923038885788,0.09830481492820543,-1.3874168266898201,-0.19560300667678152,0.1048445431992438,-1.6483986593067779,-0.2617001662455278,0.08013166214054752,-1.8529737944434932,-0.30807862722596,0.12992060550477233,-0.8952498754479502,-0.1700820935781596,0.24138202216715562,-1.2321226743373759,-0.259619888017431,0.22851674040497608,-1.462314240385479,-0.31813205039807696,0.1881648732799712,-1.6615258472348349,-0.3545976404056998,0.22026537520051592,-0.7282562496130465,-0.2304714446251053,0.3734320463306097,-0.9639312888704745,-0.30816944455399004,0.42454936649580866,-1.145567706236244,-0.33917850933035065,0.44280988004895094,-1.3195575907940722,-0.3578798336815091
Hello,0.0,0.0,0.0,-0.2405475805896321,-0.21777447002442046,-0.06460501546389957,-0.43501736479480885,-0.5047219922695133,-0.12038733257792487,-0.5952017896054789,-0.6838368963608971,-0.17966598481048796,-0.7406290453405017,-0.8142374619215728,-0.2437288476639082,-0.15704368620273346,-0.9950743853810349,-0.07248053508321252,-0.2409938193480336,-1.3505828482750168,-0.15684846148837064,-0.2982677639592191,-1.5777057536113999,-0.23134381093633327,-0.35823016375149924,-1.770819754242246,-0.2893436268904305,-0.008185547774630158,-0.9932204500134609,-0.1159574684213462,0.08110629442841157,-1.3810397991342973,-0.20118202657053333,0.06489022684621346,-1.6356110105058856,-0.2705519749764367,0.010608748681806411,-1.824659082688667,-0.3180122003670615,0.10459943167550613,-0.8994107515042443,-0.17352513502803932,0.20377608462242164,-1.2490258404531063,-0.26604007444651945,0.1615789653767662,-1.4880725654258358,-0.33292248622783754,0.08797090436442694,-1.693148964900428,-0.37827490017638743,0.18291486712806643,-0.7290655946138284,-0.23661513960822536,0.32964919352116406,-0.9440929406164081,-0.3241310048881389,0.35620306641154154,-1.1280094448619384,-0.36942888348244984,0.3437951399468574,-1.3093411422116918,-0.4004455439716656
